,Length,Angle,angle2,maxval,rescaled,conversion,snowdepth_ft
2022-11-06 10:06:13,312.6403684747061,-86.33221194446858,93.66778805553142,312.6403684747061,,,
2022-11-06 13:06:13,310.7104761671225,93.8754061954864,93.8754061954864,312.6403684747061,,,
2022-11-06 16:06:13,310.85205484281425,-85.75679724238087,94.24320275761913,312.6403684747061,,,
2022-11-07 07:00:01,284.76305940202286,101.54669054592732,101.54669054592732,318.5623957720057,,,
2022-11-07 10:00:01,284.4011251735829,-77.82081894747586,102.17918105252414,318.5623957720057,322.2719581829185,0.018617815939773626,0.7247456900414571
2022-11-07 13:00:01,288.294987816299,100.9981217862674,100.9981217862674,318.5623957720057,321.162839311667,0.01868211158196108,0.6337143606835349
2022-11-07 16:00:01,291.5681738461864,-76.9170093251889,103.0829906748111,318.5623957720057,319.769682317758,0.018763504896745484,0.5488326338896854
2022-11-08 07:00:00,273.5854528296415,101.59743576462012,101.59743576462012,318.5623957720057,318.65694735762315,0.018829026166708063,0.8683258414277488
2022-11-08 10:00:00,273.19040978775223,-78.81346097378764,101.18653902621236,318.5623957720057,318.7114402172526,0.018825806804769998,0.8766436160075727
2022-11-08 13:00:00,262.8003044138267,100.96787218266168,100.96787218266168,318.5623957720057,318.8947177562882,0.018814987097357426,1.0750891548599895
2022-11-08 16:00:00,255.14897609044016,-78.46986961119822,101.53013038880178,318.5623957720057,318.81422199682976,0.01881973759646037,1.217836713560118
2022-11-09 07:00:00,226.92069099136816,101.9536781881956,101.9536781881956,318.5623957720057,318.98509304260403,0.018809656409864373,1.7513732617511026
2022-11-09 10:00:00,229.26185901715093,-78.93512924593442,101.06487075406558,318.5623957720057,319.06567298958487,0.018804906036369057,1.7084257750469298
2022-11-09 13:00:00,233.1887647379264,100.87624688313105,100.87624688313105,318.5623957720057,319.1126218576902,0.01880213939853413,1.6352258308132717
2022-11-09 16:00:00,234.5548976252681,-78.69006752597979,101.30993247402021,318.5623957720057,319.06086629809533,0.01880518933460884,1.6088242323847826
2022-11-10 07:00:00,245.73359558676543,101.264205604628,101.264205604628,318.5623957720057,319.10110214646113,0.018802818165278908,1.3991893766696086
2022-11-10 10:00:00,244.98367292536048,-79.65331653281845,100.34668346718155,318.5623957720057,319.34424908035925,0.01878850180417738,1.416797310835607
2022-11-10 13:00:01,248.74484919290288,99.9546069435557,99.9546069435557,318.5623957720057,319.5122379591112,0.01877862343653903,1.3485876368155312
2022-11-10 16:00:01,261.2929390550001,-77.39984017391933,102.60015982608067,318.5623957720057,319.25140067016173,0.018793966095074298,1.108942854105756
2022-11-11 07:00:01,265.1490147068248,101.3099324740202,101.3099324740202,318.5623957720057,319.25140067016173,0.018793966095074298,1.0364718990453208
2022-11-11 10:00:01,267.5256997000475,-79.44612630173046,100.55387369826954,318.5623957720057,319.35887770342293,0.01878764117392717,0.9934966408194557
2022-11-11 13:00:00,269.8629281690985,100.8935460580372,100.8935460580372,318.5623957720057,319.27613445573746,0.018792510158105177,0.9482716726739524
2022-11-11 16:00:00,272.2094781597437,-78.77262622894743,101.22737377105257,318.5623957720057,319.08355799756606,0.018803851999311626,0.9010867514620718
2022-11-12 07:00:00,274.3665431498527,101.35088727727609,101.35088727727609,318.5623957720057,319.27257964516247,0.018792719395659855,0.8635800346153601
2022-11-12 10:00:00,280.0607077045975,-79.0912919164592,100.9087080835408,318.5623957720057,319.33328705077776,0.018789146773308132,0.757571749089513
2022-11-12 13:00:00,279.66408421533146,101.55100726252527,101.55100726252527,318.5623957720057,319.18241538600796,0.018798028057854663,0.7625401897337124
2022-11-12 16:00:00,280.07141946296485,-78.04812486997523,101.95187513002477,318.5623957720057,319.02228451218247,0.018807463588866872,0.7522404677557705
2022-11-13 07:00:00,272.9981684920249,100.98065001017356,100.98065001017356,318.5623957720057,319.05961514257785,0.01880526307699201,0.885871113558224
2022-11-13 10:00:00,270.84497410880635,-79.14643265727582,100.85356734272418,318.5623957720057,319.13486232022655,0.018800829080150683,0.9275634261502373
2022-11-13 13:00:00,277.90825824361536,100.7842978675626,100.7842978675626,318.5623957720057,319.1536862542228,0.018799720192549125,0.795075997409091
2022-11-13 16:00:00,276.5248632582611,-78.52752674353853,101.47247325646147,318.5623957720057,319.1655688712168,0.018799020274085386,0.8212769809070034
2022-11-14 07:00:01,283.0070670495703,100.7937682442554,100.7937682442554,318.5623957720057,319.34079666426356,0.018788704928008472,0.7023372162522575
2022-11-14 10:00:01,285.7708872506085,-79.51582460347099,100.48417539652901,318.5623957720057,319.41591594031803,0.01878428625679718,0.6516713416134007
2022-11-14 13:00:01,285.41373477812874,100.0893823154939,100.0893823154939,318.5623957720057,319.53154124006056,0.018777488997533003,0.6603202270466282
2022-11-14 16:00:01,293.29336848964044,-77.19573393471325,102.80426606528675,318.5623957720057,319.2259092006856,0.01879546686866203,0.5070877013424212
2022-11-15 07:00:00,295.5757094214611,102.10829577702314,102.10829577702314,318.5623957720057,319.12970583775206,0.018801132863044863,0.4625153076661116
2022-11-15 10:00:00,295.16944286290885,-79.26110289909457,100.73889710090543,318.5623957720057,319.138008136503,0.018800643756082026,0.4702979486409854
2022-11-15 13:00:00,298.11742652854093,100.63146153593304,100.63146153593304,318.5623957720057,319.11572295240535,0.018801956683578615,0.41448255137818557
2022-11-15 16:00:00,298.1006541421873,-78.3885135761115,101.6114864238885,318.5623957720057,318.8854204242201,0.018815535661737284,0.41075000278820617
2022-11-16 07:00:00,299.90831932442285,102.32159060353015,102.32159060353015,318.5623957720057,318.95845181446634,0.018811227499593318,0.3780298677553453
