,Length,Angle,angle2,maxval,rescaled,conversion,snowdepth_ft
2022-11-08 07:00:01,305.62885989382613,-82.47968624961902,97.52031375038098,309.8596456462183,,,
2022-11-08 10:00:01,208.03124765284664,98.01325184414156,98.01325184414156,309.8596456462183,,,
2022-11-08 13:00:01,269.97962886114203,-81.47972812244609,98.52027187755391,309.8596456462183,,,
2022-11-08 16:00:01,274.781731561616,98.15959065804388,98.15959065804388,309.8596456462183,,,
2022-11-09 07:00:01,274.08392875176025,-81.39687822130162,98.60312177869838,309.8596456462183,255.61597533771726,0.023472711328284,0.8422633953073964
2022-11-09 16:00:00,252.3529274646918,-80.64965637157623,99.35034362842377,309.8596456462183,256.29457810006255,0.02341056156739094,1.3680325894959173
2022-11-10 07:00:00,264.20068130116545,98.92752959192808,98.92752959192808,309.8596456462183,256.6336061195735,0.02337963484487848,1.098840880030063
2022-11-10 10:00:00,260.40929322894755,-80.71853508117142,99.28146491882858,309.8596456462183,256.9158680141386,0.023353948692923118,1.1941710613902123
2022-11-10 13:00:00,259.4224354214569,99.31708606912622,99.31708606912622,309.8596456462183,257.34508482244695,0.023314997463968076,1.227322910671735
2022-11-10 16:00:00,275.0727176584403,-81.42803664089577,98.57196335910423,309.8596456462183,257.333530809116,0.023316044283598084,0.862148668485558
2022-11-11 07:00:01,275.5358415887124,99.18883607735876,99.18883607735876,309.8596456462183,257.27364136599414,0.02332147190883219,0.8498549451318316
2022-11-11 10:00:01,270.9335711941213,-80.22477919410676,99.77522080589324,309.8596456462183,257.58797809148405,0.023293012525099525,0.9648972673248125
2022-11-11 13:00:01,277.2002886001384,98.71473287486116,98.71473287486116,309.8596456462183,257.37782527640695,0.02331203161560788,0.8136544429173698
2022-11-11 16:00:01,288.9238654040195,-81.84185272419091,98.15814727580909,309.8596456462183,256.9480732401313,0.023351021567663943,0.5290889221573307
2022-11-12 07:00:00,285.1105048924013,98.47114463301484,98.47114463301484,309.8596456462183,256.91068813137366,0.02335441955973371,0.6171659824747739
2022-11-12 10:00:00,295.00508470194205,-81.81496402939455,98.18503597060545,309.8596456462183,256.53846386691856,0.023388305634793813,0.37608724979216746
2022-11-12 13:00:00,288.0781144064922,98.38324848092935,98.38324848092935,309.8596456462183,256.0222994719203,0.02343545860019143,0.5245136108248662
2022-11-12 16:00:00,273.09522148876937,-81.36549418200894,98.63450581799106,309.8596456462183,255.99255006560728,0.023438182081714037,0.8749008077196241
2022-11-13 07:00:00,278.65749586185547,99.29330859939712,99.29330859939712,309.8596456462183,256.4134850564164,0.023399705357461498,0.7552530358039603
2022-11-13 10:00:00,285.5678553338944,-80.93349726018383,99.06650273981617,309.8596456462183,256.6342528486298,0.023379575927220328,0.59930097846717
2022-11-13 13:00:01,289.01384049903214,99.5600964808863,99.5600964808863,309.8596456462183,257.1441460869121,0.02333321637418128,0.5321338591223912
2022-11-13 16:00:01,298.564900817226,-81.13711616830341,98.86288383169659,309.8596456462183,257.3220021306053,0.023317088901533823,0.314091999386538
2022-11-14 07:00:00,289.01384049903214,99.5600964808863,99.5600964808863,309.8596456462183,257.6652251501734,0.023286029368158073,0.5457715569548088
2022-11-14 10:00:00,289.6756807189724,-80.86284898586129,99.13715101413871,309.8596456462183,257.6073195553036,0.023291263658026258,0.5288436796756052
2022-11-14 13:00:00,294.771097633401,99.17472729175054,99.17472729175054,309.8596456462183,257.64745085631534,0.023287635798679318,0.41123436895583887
2022-11-14 16:00:00,299.9549966244937,-81.9509382983255,98.0490617016745,309.8596456462183,257.0871363021784,0.023338390579556816,0.2752894671073445
2022-11-15 07:00:00,304.05591591021545,98.13010235415598,98.13010235415598,309.8596456462183,256.8154098452386,0.023363084028391067,0.17207242187965277
2022-11-15 10:00:01,267.64155133312164,-80.53767779197439,99.46232220802561,309.8596456462183,256.77915366579276,0.023366382801499587,1.0219413925825018
2022-11-15 13:00:01,303.97532794620025,99.27639821103476,99.27639821103476,309.8596456462183,256.8307886328478,0.02336168506875277,0.17438045446945116
2022-11-15 16:00:01,301.93542355940946,-82.00407955395984,97.99592044604016,309.8596456462183,256.39366922219307,0.023401513844713326,0.21001033998452212
2022-11-16 07:00:00,302.51776807321585,98.74616226255522,98.74616226255522,309.8596456462183,256.65216465547644,0.023377944261854376,0.20351281438319502
