,Length,Angle,angle2,maxval,rescaled,conversion,snowdepth_ft
2022-11-06 10:00:00,385.0831079130841,95.96227840538616,95.96227840538616,386.7738357231523,,,
2022-11-06 13:00:00,380.1854810483956,-85.47415069904511,94.52584930095489,386.7738357231523,,,
2022-11-06 16:00:00,386.7738357231523,95.48948883431298,95.48948883431298,386.7738357231523,,,
2022-11-27 10:00:00,390.46254621922446,-92.78912763527664,87.21087236472336,395.3656535411239,,,
2022-11-28 07:00:00,394.2144086661471,88.11021569928815,88.11021569928815,395.3656535411239,299.1003176193566,0.02006015923940197,0.023094155515579695
2022-11-28 10:00:00,395.2847075210474,-92.17474411461004,87.82525588538996,395.3656535411239,299.1003176193566,0.02006015923940197,0.0016237900525306603
2022-11-28 13:00:00,388.5678833871889,86.9019625148139,86.9019625148139,395.3656535411239,299.1003176193566,0.02006015923940197,0.13636435176079043
2022-11-28 16:00:00,380.52595180880894,-93.01278750418334,86.98721249581666,395.3656535411239,299.1003176193566,0.02006015923940197,0.2976867798154672
2022-11-29 07:00:00,389.4162297593669,87.35067119680957,87.35067119680957,395.3656535411239,299.1003176193566,0.02006015923940197,0.11934638844473033
2022-11-29 10:00:00,351.4612354157994,-92.93567344642118,87.06432655357882,395.3656535411239,299.1003176193566,0.02006015923940197,0.8807296189072951
2022-11-29 13:00:00,395.3656535411239,87.53562650046827,87.53562650046827,395.3656535411239,299.1003176193566,0.02006015923940197,0.0
2022-11-29 16:00:00,395.3656535411239,-92.46437349953176,87.53562650046824,395.3656535411239,299.1003176193566,0.02006015923940197,0.0
2022-11-30 07:00:01,386.2913408296904,87.77459981794239,87.77459981794239,395.3656535411239,299.1003176193566,0.02006015923940197,0.18203215797948546
2022-11-30 10:00:00,392.4601890638081,-92.77491969107848,87.22508030892152,395.3656535411239,299.1003176193566,0.02006015923940197,0.05828408007938046
2022-11-30 13:00:00,392.5620969986786,86.93351449887412,86.93351449887412,395.3656535411239,299.1003176193566,0.02006015923940197,0.05623979067811957
2022-11-30 16:00:00,386.3741709793759,-92.5217596524536,87.4782403475464,395.3656535411239,299.1003176193566,0.02006015923940197,0.18037057198697104
2022-12-01 07:00:01,393.3255648950371,87.6686349132654,87.6686349132654,395.3656535411239,299.1003176193566,0.02006015923940197,0.04092450310299767
2022-12-01 10:00:00,358.55822400274127,-93.19755777385085,86.80244222614915,395.3656535411239,299.1003176193566,0.02006015923940197,0.7383628977330232
2022-12-01 13:00:00,378.5287307457652,86.97130142165942,86.97130142165942,395.3656535411239,299.1003176193566,0.02006015923940197,0.33775135237641263
2022-12-01 16:00:00,343.3729750577351,-92.67075339162204,87.32924660837796,395.3656535411239,299.1003176193566,0.02006015923940197,1.0429814096598076
2022-12-02 07:00:00,320.30610359467084,87.49490713275861,87.49490713275861,395.3656535411239,299.1003176193566,0.02006015923940197,1.5057065243636938
2022-12-02 10:00:00,316.30997455028194,-92.53676173815998,87.46323826184002,395.3656535411239,299.1003176193566,0.02006015923940197,1.5858695093353345
2022-12-02 13:00:00,331.2551886386084,87.75086855497521,87.75086855497521,395.3656535411239,299.1003176193566,0.02006015923940197,1.2860661348565523
2022-12-02 16:00:00,334.38301392265726,-92.7426113574816,87.2573886425184,395.3656535411239,299.1003176193566,0.02006015923940197,1.2233214615855044
2022-12-03 07:00:01,341.4747428434496,86.97839369035866,86.97839369035866,395.3656535411239,299.1003176193566,0.02006015923940197,1.081060250151738
2022-12-03 10:00:00,343.3729750577351,-92.67075339162204,87.32924660837796,395.3656535411239,299.1003176193566,0.02006015923940197,1.0429814096598076
2022-12-03 13:00:00,352.4599268001967,87.07265200825913,87.07265200825913,395.3656535411239,299.1003176193566,0.02006015923940197,0.8606957107052673
2022-12-03 16:00:00,347.32405617808854,-92.47522181186454,87.52477818813546,395.3656535411239,299.1003176193566,0.02006015923940197,0.9637220932177231
2022-12-05 13:00:00,307.7872641939559,85.9011203083377,85.9011203083377,395.3656535411239,299.1003176193566,0.02006015923940197,1.7568364362345357
2022-12-05 16:00:00,309.9306374013386,-94.44124118943282,85.55875881056718,395.3656535411239,299.1003176193566,0.02006015923940197,1.713840028384971
2022-12-06 07:00:01,300.8055850545332,85.80581721160914,85.80581721160914,395.3656535411239,299.1003176193566,0.02006015923940197,1.8968900315297657
2022-12-06 10:00:00,298.7390165344996,-94.0309582899847,85.9690417100153,395.3656535411239,299.1003176193566,0.02006015923940197,1.9383457251207743
2022-12-06 13:00:00,310.4657791126101,86.86111736611645,86.86111736611645,395.3656535411239,299.1003176193566,0.02006015923940197,1.703105000441218
2022-12-06 16:00:00,309.1811766586058,-95.00987505855444,84.99012494144556,395.3656535411239,299.1003176193566,0.02006015923940197,1.7288743302278708
2022-12-07 07:00:01,310.26601489689455,84.8222900236591,84.8222900236591,395.3656535411239,299.1003176193566,0.02006015923940197,1.7071123024188064
2022-12-07 10:00:01,308.85757235334216,-94.27065440960934,85.72934559039066,395.3656535411239,299.1003176193566,0.02006015923940197,1.7353658841220156
2022-12-07 13:00:00,314.701445818096,86.17381445366996,86.17381445366996,395.3656535411239,299.1003176193566,0.02006015923940197,1.6181368518441384
2022-12-07 16:00:00,314.0780157858872,-94.74849209311174,85.25150790688826,395.3656535411239,299.1003176193566,0.02006015923940197,1.6306429575648718
2022-12-08 07:00:01,313.16609011832685,85.05403345289584,85.05403345289584,395.3656535411239,299.1003176193566,0.02006015923940197,1.6489363316706305
2022-12-08 10:00:00,316.9873814523221,-94.52347215890168,85.47652784109832,395.3656535411239,299.1003176193566,0.02006015923940197,1.572280619010539
2022-12-08 13:00:00,314.701445818096,86.17381445366996,86.17381445366996,395.3656535411239,299.1003176193566,0.02006015923940197,1.6181368518441384
2022-12-08 16:00:00,319.2303243741108,-95.0319342228292,84.9680657771708,395.3656535411239,299.1003176193566,0.02006015923940197,1.527286826834568
2022-12-09 07:00:01,317.23808094237364,84.93638314696992,84.93638314696992,395.3656535411239,299.1003176193566,0.02006015923940197,1.5672515473188682
2022-12-09 10:00:01,316.9100818844361,-94.3432399516894,85.6567600483106,395.3656535411239,299.1003176193566,0.02006015923940197,1.5738312606514686
2022-12-09 13:00:00,321.05451250527534,85.35492157410839,85.35492157410839,395.3656535411239,299.1003176193566,0.02006015923940197,1.4906933224407803
2022-12-09 16:00:00,322.49341078539885,-95.51613119531292,84.48386880468708,395.3656535411239,299.1003176193566,0.02006015923940197,1.4618287938122012
2022-12-10 07:00:01,320.0578072786227,85.34042421886345,85.34042421886345,395.3656535411239,299.1003176193566,0.02006015923940197,1.5106873880021765
2022-12-10 10:00:01,315.42986542177647,-95.4575534851046,84.5424465148954,395.3656535411239,299.1003176193566,0.02006015923940197,1.6035246386012056
2022-12-10 13:00:00,307.18886698576824,84.95754893082909,84.95754893082909,395.3656535411239,299.1003176193566,0.02006015923940197,1.7688403795191932
2022-12-11 10:00:01,169.01183390520322,81.15074152929894,81.15074152929894,322.49341078539885,299.1003176193566,0.02006015923940197,4.540693666343442
2022-12-11 13:00:01,149.68299836654796,-102.73640020479785,77.26359979520215,299.1003176193566,299.1003176193566,0.02006015923940197,4.928433185161078
2022-12-11 16:00:00,151.4199458459816,77.79953127261922,77.79953127261922,299.1003176193566,299.1003176193566,0.02006015923940197,4.893589742133161
2022-12-12 07:00:01,144.06942770761603,-103.650419134757,76.349580865243,299.1003176193566,299.1003176193566,0.02006015923940197,5.041042306480888
2022-12-12 10:00:01,148.07092894960846,78.3106308245608,78.3106308245608,299.1003176193566,299.1003176193566,0.02006015923940197,4.960771554369854
2022-12-12 13:00:00,151.4199458459816,-102.2004687273808,77.7995312726192,299.1003176193566,299.1003176193566,0.02006015923940197,4.893589742133161
2022-12-12 16:00:00,153.80507143784305,77.22875743509856,77.22875743509856,299.1003176193566,299.1003176193566,0.02006015923940197,4.845743742954448
2022-12-13 07:00:01,159.89058759038946,-105.6008378066155,74.3991621933845,297.3213749463701,299.1003176193566,0.02006015923940197,4.723667319880414
2022-12-13 10:00:01,166.6433316997713,75.0464352468105,75.0464352468105,299.1003176193566,299.1003176193566,0.02006015923940197,4.588206197743281
2022-12-13 13:00:01,171.73234989366446,-104.84545208208382,75.15454791791618,299.1003176193566,299.1003176193566,0.02006015923940197,4.48611968240157
2022-12-13 16:00:00,177.78920102188434,75.33845225139076,75.33845225139076,299.1003176193566,299.1003176193566,0.02006015923940197,4.3646182842801275
2022-12-14 07:00:01,179.32372960654146,-107.52556837372288,72.47443162627712,280.86473612755304,299.1003176193566,0.02006015923940197,4.333835396514491
2022-12-14 10:00:01,180.27756377319943,72.57013718233218,72.57013718233218,280.86473612755304,299.1003176193566,0.02006015923940197,4.31470133124335
2022-12-14 13:00:01,191.3765920900464,-107.01468327652296,72.98531672347704,284.6137733842127,299.1003176193566,0.02006015923940197,4.092053055804769
2022-12-14 16:00:00,193.00259065618783,73.44292862436335,73.44292862436335,284.6137733842127,299.1003176193566,0.02006015923940197,4.059435265644932
2022-12-15 07:00:00,194.48650338776724,-107.96913974015705,72.03086025984295,280.86473612755304,299.1003176193566,0.02006015923940197,4.029667739952073
2022-12-15 10:00:01,195.13328778042973,72.40074882287239,72.40074882287239,280.86473612755304,299.1003176193566,0.02006015923940197,4.016693142041705
2022-12-15 13:00:01,199.1808223700264,-105.43172336463005,74.56827663536995,299.1003176193566,299.1003176193566,0.02006015923940197,3.9354989536474076
2022-12-15 16:00:01,198.94974239742052,72.74905611521501,72.74905611521501,284.6137733842127,299.1003176193566,0.02006015923940197,3.9401344546949177
2022-12-16 07:00:00,211.5585025471678,-108.17801879841848,71.82198120158152,280.86473612755304,299.1003176193566,0.02006015923940197,3.687200718279562
2022-12-16 10:00:00,211.8962010041709,72.42014857334472,72.42014857334472,280.86473612755304,299.1003176193566,0.02006015923940197,3.6804264334571792
2022-12-16 13:00:01,210.62288574606512,-109.12315331596172,70.87684668403828,273.12268305653413,299.1003176193566,0.02006015923940197,3.7059693402967415
2022-12-16 16:00:01,207.6174366473105,75.49522672280347,75.49522672280347,299.1003176193566,299.1003176193566,0.02006015923940197,3.766259127803676
2022-12-17 07:00:00,218.19715855161817,-108.43494882292202,71.56505117707798,280.86473612755304,299.1003176193566,0.02006015923940197,3.554028221694675
2022-12-17 10:00:00,215.05813167606567,72.40757543781841,72.40757543781841,280.86473612755304,299.1003176193566,0.02006015923940197,3.616997600675021
2022-12-17 13:00:01,229.12005586591496,-106.2201936956028,73.7798063043972,284.6137733842127,299.1003176193566,0.02006015923940197,3.3349131622142454
2022-12-17 16:00:01,230.26940743398808,72.82409638425325,72.82409638425325,284.6137733842127,299.1003176193566,0.02006015923940197,3.3118569867366423
2022-12-18 07:00:00,231.4821807396846,-108.12186024790137,71.87813975209863,280.86473612755304,299.1003176193566,0.02006015923940197,3.2875285611030742
2022-12-18 10:00:00,232.47580519271247,72.73419050498542,72.73419050498542,284.6137733842127,299.1003176193566,0.02006015923940197,3.2675962963511713
2022-12-18 13:00:00,241.37315509393332,-106.85839876773828,73.14160123226172,284.6137733842127,299.1003176193566,0.02006015923940197,3.089114040524004
2022-12-18 16:00:01,235.34230388946224,72.95096902789018,72.95096902789018,284.6137733842127,299.1003176193566,0.02006015923940197,3.2100938760348328
2022-12-19 07:00:00,236.2794955132586,-105.2125828686205,74.7874171313795,299.1003176193566,299.1003176193566,0.02006015923940197,3.191293662823644
2022-12-19 10:00:00,241.7602117801852,73.66395711028154,73.66395711028154,284.6137733842127,299.1003176193566,0.02006015923940197,3.081349621763116
2022-12-19 13:00:00,243.402958075698,-105.97772985884086,74.02227014115914,284.6137733842127,299.1003176193566,0.02006015923940197,3.0483958694851916
2022-12-19 16:00:00,241.48084810187328,73.89164725885341,73.89164725885341,284.6137733842127,299.1003176193566,0.02006015923940197,3.0869537016357578
2022-12-20 07:00:00,246.16254792311523,-106.52089218900352,73.47910781099648,284.6137733842127,299.1003176193566,0.02006015923940197,2.9930380577105646
2022-12-20 10:00:00,248.0806320533709,73.61045966596522,73.61045966596522,284.6137733842127,299.1003176193566,0.02006015923940197,2.9545609846230665
2022-12-20 13:00:00,249.6096953245206,-106.76520250821036,73.23479749178964,284.6137733842127,299.1003176193566,0.02006015923940197,2.9238877319166825
2022-12-20 16:00:00,240.7093683262037,72.84477033136537,72.84477033136537,284.6137733842127,299.1003176193566,0.02006015923940197,3.102429708785668
2022-12-21 07:00:00,244.468811916776,-107.61966934353904,72.38033065646096,280.86473612755304,299.1003176193566,0.02006015923940197,3.0270146717072386
