,Length,Angle,angle2,maxval,rescaled,conversion,snowdepth_ft
2022-11-06 09:30:51,308.0405817420815,-89.06995540328157,90.93004459671843,391.184099881373,,,
2022-11-06 09:31:13,387.516451263685,-92.95839033395602,87.04160966604398,391.184099881373,,,
2022-11-06 09:31:52,391.184099881373,-91.75788646142182,88.24211353857818,391.184099881373,,,
2022-11-06 12:31:52,296.3308961279604,-87.29208251413381,92.70791748586619,391.184099881373,,,
2022-11-06 15:31:52,300.0149996250188,-89.42706130231652,90.57293869768348,391.184099881373,333.98955695338935,0.017964633549417665,0.10013901761071775
2022-11-06 18:31:52,295.0423698386386,-90.97102193107918,89.02897806892082,391.184099881373,335.06555199226324,0.017906943773612818,0.20649141766887869
2022-11-07 07:00:00,294.2057103456696,-103.56390643947788,76.43609356052212,329.51176003293114,341.06822604252875,0.01759178821674184,0.3141939966457442
2022-11-07 10:00:00,292.7404994188539,-104.03624346792648,75.96375653207352,330.4617980947268,348.01772046123676,0.017240501409089306,0.4428055524746006
2022-11-07 13:00:00,283.0989226401259,-102.8580901729982,77.1419098270018,328.58636612008115,356.82801024915665,0.016814823465821742,0.729540137644815
2022-11-07 16:00:00,290.3687310989253,-102.93545751555928,77.06454248444072,328.58636612008115,364.4737012841944,0.016462093091653723,0.7097214629469819
2022-11-08 07:00:00,277.7048793233565,-101.63363399894044,78.36636600105956,294.2057103456696,370.5086913903784,0.01619395209727545,0.9926590322607634
2022-11-08 10:00:01,271.64682954159434,-103.62699485989154,76.37300514010846,329.51176003293114,370.54439915040825,0.016192391556199264,1.0911867162652455
2022-11-08 13:00:01,269.0074348414928,-103.10636656846296,76.89363343153704,328.58636612008115,370.01809303962455,0.016215423280281246,1.1277291237053755
2022-11-08 16:00:01,257.390753524675,-102.7943993907652,77.2056006092348,328.58636612008115,369.98204434553486,0.016217003207854217,1.3156918696211894
2022-11-09 07:00:00,228.74002710500844,75.05244771118983,75.05244771118983,330.4617980947268,371.12088086814214,0.016167239056893105,1.7917038451159788
2022-11-09 10:00:00,232.8626204439004,-104.93141717813756,75.06858282186244,330.4617980947268,372.9874112016223,0.01608633380057065,1.7438927030666898
2022-11-09 13:00:00,231.7282891664287,-105.7755808097991,74.2244191902009,330.4617980947268,374.20350111162304,0.016034056288025563,1.7742541131804763
2022-11-09 16:00:00,236.81216184985092,-105.67952412241924,74.32047587758076,330.4617980947268,375.6598966253063,0.015971893869695032,1.707459829083996
2022-11-10 07:00:01,244.53425117966603,-106.87878388767264,73.12121611232736,330.4617980947268,377.9716397396398,0.015874206869417536,1.6080112553187307
2022-11-10 10:00:01,243.6801181877586,-106.20377421489076,73.79622578510924,330.4617980947268,378.6826556564543,0.015844401401481866,1.6288329390754683
2022-11-10 13:00:01,245.88005205790893,-106.29748843788798,73.70251156211202,330.4617980947268,379.4558457982757,0.015812116393615103,1.601914543195061
2022-11-10 16:00:01,249.7218452598811,-106.03994330604968,73.96005669395032,330.4617980947268,379.60547377303124,0.015805883778133932,1.542724082164032
2022-11-11 07:00:00,249.51352668743232,-108.94326306125151,71.05673693874849,330.4617980947268,381.4527352207574,0.015729340612874704,1.5651152964166333
2022-11-11 10:00:00,256.2225595063791,-107.02052561151986,72.97947438848014,330.4617980947268,381.53296039406456,0.015726033194623415,1.4604340691941666
2022-11-11 13:00:00,261.5205536855564,-108.50423026377848,71.49576973622152,330.4617980947268,382.83500809179475,0.015672547894474014,1.3911051421766125
